Pos	Jugador	Club	Puntos	Categoría	id_fetemba
496	Marchese, Joaquín	Zenit	1494	2	1249
497	Garcia Rae, Nehuen	CTDM Nizetich	1494	2	2335
498	Rolla, Tomas	Libre	1493	2	2616
499	Perusco, Carlos (F)	CTDM Nizetich	1491	2	228
500	Moscovitz, Adolfo	Atlanta	1491	2	427
501	Camposaragna, Gian Franco	Peñarol	1489	2	2603
502	Carlucci, David	Lourdes	1488	2	191
503	Deym, Federico	Libre	1488	2	795
504	Szeinfain, Thomas	Ateneo de Versailles	1487	2	2041
505	Anderson, Frederic	Peretz	1486	2	781
506	Veron, Román	TMR	1485	2	884
507	Venancio, Juan	GTM	1484	2	1162
508	Armoa, Santiago	Alvear Club	1484	2	2580
509	Altman, Marcelo	Sociedad Hebraica	1483	2	183
510	Volman, Andy	Ferrocarril Oeste	1483	2	1293
511	Amuedo, Gerardo	Alvear Club	1482	2	738
512	Makaroff, Eugenio	Libre	1480	2	438
513	Leiva, Nicolás	Ateneo de Versailles	1479	2	217
514	Rojo, Santiago	La Legión TDM	1479	2	1993
515	Hambardzumyan, Irina	Ferrocarril Oeste	1478	2	479
516	Lomovasky, Sergio	Padilla	1478	2	1692
517	Orobio, Manuel	Tigre TDM	1478	2	1517
518	Avellino, Jorge	Inst.Atlet. Cultural	1476	2	101
519	Arrigoni, Carlos	CAVA	1475	2	55
520	Salé Acosta, Juan	Ferrocarril Oeste	1475	2	227
521	Parra, Nicolás	TMR	1474	2	1350
522	Altman, Daniel	Sociedad Hebraica	1472	2	155
523	Lara, Katherine M.	CEDIMA	1471	2	2811
524	Selvaggi, Pablo	La Legión TDM	1470	2	2020
525	Mariño, Naomí	Alvear Club	1469	2	1893
526	Camps, Federico	San Lorenzo	1468	2	1269
527	Cardoso, Andres N	CAVA	1467	2	2147
528	Cespedes, Osvaldo	La Legión TDM	1467	2	2416
529	Bisforo, Lucas	Padilla	1465	2	2049
530	Larrea, Daniel	Boca Juniors	1464	2	713
531	Josid, Alex	Macabi	1463	2	570
532	Moron, Matías	Gimnasty	1462	2	302
533	Olmos, Alan	Alvear Club	1460	2	1140
534	Weis, Federico	Libre	1459	2	461
535	Puglisi, Federico	Ingeniero Acosta	1459	2	911
536	Apaza, Kevin D.	Boca Juniors	1459	2	4231
537	Arnaudo, Facundo E.	Ferrocarril Oeste	1457	2	2940
538	Garcia, Román	Gimnasty	1456	2	595
539	Vargas, Mauro	Circulo Campano	1453	2	1924
540	Puk Vidal, Sebastian	Peretz	1453	2	3360
541	Garcia, Gerardo	Libre	1452	2	758
542	De Leon, Fausto	Libre	1450	2	2676
543	Colmenares Arape, Emmanuel	Social Club TDM	1450	2	3399
544	Tellas, Andrea	Sociedad Hebraica	1450	2	3412
545	Bisignano, Ariel	Nikkei TDM	1449	2	1434
546	Elnen, Mariano	La Legión TDM	1449	2	1564
547	Ponce, Diego	River Plate	1449	2	1767
548	De Francesco, Agustín	Libre	1447	2	174
549	Peralta, Lucas	Nichia Gakuin	1447	2	1362
550	Suarez, Agustin	Nikkei TDM	1447	2	2550
551	Caram, Alejo	Fulgor Villa Crespo	1447	2	651
552	Brenlla, Pablo	Ferrocarril Oeste	1445	2	165
553	Diaz, Iosu	Peretz	1445	2	273
554	Gonzalez Castañon, Hernán	Arg Takkyu	1444	2	45
555	Assennato, Sebastián	River Plate	1444	2	520
556	Corfias, Joaquin	Zenit	1444	2	2279
557	Videla, Juan Ignacio	Libre	1443	2	3377
558	Contreras, Guillermo	Libre	1442	2	163
559	Florindo Molina, Claudio	Spin TDM	1442	2	3952
560	Hagenbuch, Gabriel	Top Minc	1441	2	1042
561	Roggero, Gabriel	TMR	1440	2	747
562	Postrygacz, Itamar	Libre	1434	2	65
563	Sanchez, Leandro	Libre	1434	2	1320
564	Tengan, Javier	TMR	1434	2	2598
565	Di Girolamo, Bruno	Fenix	1434	2	3565
566	Carusso, Roberto	San Lorenzo	1431	2	923
567	Banszczyk, Brian	Fenix	1427	2	552
568	Gutierrez, Gonzalo	U.V.V.A.	1427	2	913
569	Farina, Ulises	TMR	1427	2	1677
570	Cornejo, Franco	GTM	1427	2	3462
571	Yonamine, Ricardo	Nikkei TDM	1425	2	2816
572	Copola, Gabriel	CAVA	1419	2	244
573	Urquiza, Ignacio	Gimnasty	1419	2	1328
574	Navarro, Sergio Fernando	Arg Takkyu	1419	2	1526
575	Imaray, Fernando	Libre	1419	2	2568
576	Paz, Facundo N.	Intendente Agüero	1418	2	1368
577	Marcial, Luca Valentino	Alvear Club	1418	2	3374
578	Ali, Ahmed	Alvear Club	1418	2	3664
579	Docampo, Alejandro	El Galpong	1417	2	1701
580	Tomasello, Lucio	Ferrocarril Oeste	1417	2	2247
581	Gesualdi, Marcelo	Gimnasty	1416	2	282
582	Barutta Sosa, Ignacio	San Lorenzo	1416	2	516
583	Vigolo, Alejandro	Padilla	1416	2	724
584	Wior, Daniel	Atlanta	1416	2	1099
585	Sanucci, Matías	CAVA	1416	2	1400
586	Varela, Cecilia	Ferrocarril Oeste	1415	2	1057
587	Burgos, Néstor Alejandro	Padilla	1414	2	1384
588	Ghini, Bruno	Ateneo de Versailles	1411	2	2034
589	Fusaro, Pablo	Fenix	1410	3	551
590	Zinna, Kevin	CEDIMA	1410	3	2168
591	Mamone, Matias	Alvear Club	1410	3	2922
592	Barrea, Ignacio	River Plate	1406	3	614
593	Martinez, Federico	UCA Marash Argentina	1405	3	70
594	Milgram, Uriel	Macabi	1405	3	1666
595	Gomez, Nicolas	Asoc. Yabrudense	1405	3	2421
596	Balcaza, Jorge Rodrigo	CASA de Padua	1404	3	1574
597	Meyer, Alfredo	River Plate	1403	3	161
598	Pereyra, Manuela	Fenix	1403	3	3703
599	Garcia, Juan Manuel	Rioja	1402	3	731
600	Miyagi, Dario	Nikkei TDM	1402	3	3080
601	Rosenfeld, Federico	Nichia Gakuin	1401	3	162
602	Carvalho, Sergio	Top Minc	1400	3	2903
603	Guelerman, Leandro	Libre	1398	3	176
604	Skliarsky, Eithan	Spin TDM	1398	3	1623
605	Arqueta, Agustín	Zenit	1397	3	1750
606	Navarro, Victor	Libre	1396	3	175
607	Chu, Daniel	Gimnasty	1395	3	97
608	Alvarez, Felipe	Alvear Club	1395	3	2859
609	Wilcke, Alejandro	Fenix	1394	3	840
610	Asesor, Pedro Javier	Libre	1394	3	1593
611	Takizawa, Yuta	Libre	1393	3	720
612	Pollini, Santiago	Lourdes	1393	3	2606
613	Massidda, Ariel	GTM	1392	3	1072
614	Gazzo, Alberto	Padilla	1391	3	934
615	Salinas, Federico	Libre	1390	3	420
616	Rubin, Alexander	Libre	1389	3	60
617	Iacono, Mauro	Lourdes	1389	3	881
618	Maza, Diego Hernán	River Plate	1386	3	1395
619	Soto, Martin	Libre	1386	3	2559
620	Nuñez, Joaquín	Nikkei TDM	1385	3	1930
621	Pastor, Eduardo	River Plate	1384	3	536
622	Luongo, Fernando	Libre	1383	3	603
623	Garcia, Cristian W.	Tigre TDM	1382	3	3329
624	Dorrego, Martín	Top Minc	1379	3	1454
625	Lagrotteria, Lucio	Arg Takkyu	1379	3	2507
626	Sosa, Emiliano	River Plate	1379	3	3640
627	Nizetich Tripodi, Lautaro	Fenix	1377	3	2828
628	Waitzel, Ariel	Arg Takkyu	1374	3	1775
629	Baron, Tomás	CTDM Nizetich	1373	3	333
630	Grebnicoff, Luis	Nichia Gakuin	1373	3	2281
631	Viguie, Sebastián	Libre	1369	3	185
632	Golstein, Horacio	Alvear Club	1369	3	198
633	Ramos, Sebastian	Ateneo de Versailles	1368	3	3435
634	Vera, Agustín	Club Italiano JCPaz	1367	3	1632
635	Malka, Shimon	Libre	1365	3	182
636	Lixin, Ge	Def. Santos Lugares	1363	3	736
637	García, Juan Ignacio	Libre	1362	3	460
638	Franco, Gabriel	TMR	1362	3	984
639	Gonzalez Rouco, Nicolás	Libre	1360	3	177
640	Dolcet, Mauro	Lourdes	1360	3	2544
641	Greco, Juan Carlos	Padilla	1359	3	108
642	Morales, Luciano	Oeste TDM	1359	3	1206
643	Rodriguez Salem, Ignacio	Gimnasty	1359	3	2605
644	Matsumoto, Mariano	Libre	1358	3	166
645	Gonzalez Fernandez, Agustín	Lourdes	1358	3	1581
646	De Stefano, Pablo	Estacion Ping Pong	1356	3	1578
647	Cardalda, Guido	Fenix	1355	3	1294
648	Losada, Carlos	UBA Exactas	1354	3	1705
649	Torge, Agustín	Circulo Campano	1353	3	1510
650	Pelliza, Juan	Gimnasty	1352	3	117
651	Rimasa, Daniel	River Plate	1351	3	61
652	Moschini, José Luis	UBA Exactas	1349	3	930
653	Pelliza, Augusto	U.V.V.A.	1348	3	110
654	Mendez, Gonzalo	Cedem nº 2	1348	3	543
655	Fiorito, Alexis	Top Minc	1346	3	2302
656	Lopez, Gustavo	Boca Juniors	1346	3	4477
657	Venancio, Emiliano	GTM	1345	3	1166
658	Cabrera, Dardo	Peretz	1344	3	597
659	Mammella, Santiago	Inst.Atlet. Cultural	1343	3	3621
660	Kowiensky, Gerardo	River Plate	1342	3	59
661	Perdicchia, Julio	UBA Exactas	1342	3	444
662	Gimenez, Sebastián	GTM	1341	3	89
663	Battan, Américo	TMR	1341	3	1158
664	Palacios, Miguel	Libre	1339	3	173
665	San Martin, Ignacio	Rioja	1338	3	823
666	Garbarino, Guillermo	Ferrocarril Oeste	1338	3	1492
667	Fulco, Leandro	Peñarol	1338	3	1555
668	Perez, Felix	Libre	1337	3	490
669	Oliva Beningazza, Franco	CPCN Villa Gesell	1337	3	1438
670	Shevkun, Konstantin	Padilla	1337	3	4773
671	Fernandez, Diego	Libre	1336	3	181
672	Ailan, Alan	Tigre TDM	1336	3	1141
673	Gomez, Tomas	Tigre TDM	1336	3	2678
674	Ibelli, Leonardo	Bar Ping Pong NTE	1336	3	3060
675	Vazquez, Gabriella S.	Padilla	1336	3	3063
676	Erlich, Damian Ariel	Top Minc	1335	3	2785
677	Levisman, Gabriel	Nichia Gakuin	1334	3	167
678	Burstein, Sergio	Libre	1331	3	192
679	Sibecas, Julian	Libre	1331	3	4269
680	Albornoz, Fernando	Alvear Club	1330	3	184
681	Malowicki, Nicolás	Top Minc	1330	3	193
682	Markunas, Maximiliano	Fenix	1330	3	299
683	Acosta Rios, Juan Ignacio	Top Minc	1328	3	1774
684	Costantino, Alberto	Intendente Agüero	1327	3	168
685	Canales, Romina	Peñarol	1324	3	435
686	Frymer, Gabriel	Spin TDM	1323	3	189
687	Faranca, Matias	Social Club TDM	1322	3	2423
688	Calvay, Nicolás	U.V.V.A.	1320	3	1142
689	Barg, Matias Javier	Atlanta	1320	3	2107
690	Soldi, Juan Andres	Gimnasty	1320	3	3057
691	Galker, Nicolás	Libre	1319	3	186
692	Shahmuradyan, Mariam	La Legión TDM	1319	3	2858
693	Alvarado Stapf, Amílcar	Libre	1318	3	654
694	Capmany, Federico	Ferrocarril Oeste	1318	3	1247
695	Mercade, Santiago	Intendente Agüero	1314	3	301
696	Jaimovich, David	Fenix	1314	3	93
697	Maldonado, Agustin	GTM	1313	3	3792
698	Miers, Yancy	Libre	1312	3	78
699	Liebana, Juan Cruz	La Legión TDM	1312	3	2062
700	Completa, Martín	UBA Exactas	1311	3	91
701	Bisiach, Gustavo	Libre	1311	3	197
702	Ojeda, Abraham	Libre	1310	3	63
703	De Sousa, Mariano	Sociedad Hebraica	1308	3	591
704	Salamon, Shay	Macabi	1306	3	1316
705	Lucero, Gustavo	Libre	1305	3	199
706	Cuska, Daniel Eduardo	Adrogue Sith Spin	1305	3	1524
707	Grondona, Sebastián	Gimnasty	1305	3	1629
708	Grabia, Joaquín Manuel	Ferrocarril Oeste	1302	3	1448
709	Anglada, Guillermo	Estacion Ping Pong	1300	3	1658
710	Mortula, Luciano	La Legión TDM	1300	3	2119
711	Tiercin, Jorge Luis	Atlanta	1300	3	4264
712	Mateo, Thiago	Libre	1300	3	4273
713	Roldan, Jorge	Boca Juniors	1300	3	4587
714	Cocheri, Agustin	Boca Juniors	1300	3	4636
715	Curvelo, Francisco	Padilla	1300	3	4824
716	Greco, Juan Ignacio	La Legión TDM	1299	3	2126
717	Lucia, Nicolas	El Galpong	1299	3	3641
718	Müller, Malik	GTM	1299	3	4065
719	Puk, Hector	CEDIMA	1298	3	187
720	Bancora, Máximo	Arg Takkyu	1298	3	1579
721	Mancilla Murinigo, Mario	Libre	1298	3	2576
722	Salpeter, Claudio	Asoc. Yabrudense	1296	3	171
723	Cires, José	Ferrocarril Oeste	1294	3	1317
724	Delgado, Gastón	GTM	1294	3	1530
725	Chacon, Daniela	Boca Juniors	1294	3	4680
726	Gimenez Tombuer, Amilcar	River Plate	1292	3	269
727	Appere, Benoit	Libre	1292	3	1194
728	Chamorro, José Luis	Adrogue Sith Spin	1289	3	58
729	Moreira, Fernando	Libre	1288	3	502
730	Sierpe, Lino	Ferrocarril Oeste	1287	3	1039
731	Arzel, Pablo	Gimnasty	1286	3	920
732	De Bonis, Ignacio	U.V.V.A.	1286	3	1202
733	Santi, Ignacio	Nichia Gakuin	1286	3	1319
734	Unterkircher, Gloria Maria	La Legión TDM	1285	3	2501
735	Unamuno, Sacha	Macabi	1284	3	136
736	Teplitzky, Andrés	Libre	1284	3	196
737	Mirabelli, Ariel	Alvear Club	1284	3	1457
738	Rodriguez, Aurelio	UCA Marash Argentina	1283	3	1006
739	Canchelara, Gabriel	CPCN Villa Gesell	1282	3	1060
740	Aiello, Edgardo	Banco Nacion	1282	3	4332
741	Barck, Pablo	Atlanta	1281	3	84
742	Grunauer, Pedro	Libre	1281	3	202
743	Eidelson, Iván	Estacion Ping Pong	1280	3	1841
744	Chapuis, Kevin N.	TMR	1279	3	2591
745	Tabeni, Guillermo	Libre	1278	3	1120
746	Rocco, Javier	Alvear Club	1277	3	1100
747	Giraldo, Ricardo	Libre	1277	3	2307
748	Baumlis, Debora	River Plate	1277	3	2401
749	Maeshiro, Kevin	Alvear Club	1277	3	2040
750	Flores Canto, Erik	San Lorenzo	1277	3	3471
751	Pustilnik, Pablo	La Legión TDM	1276	3	1131
752	Perez Sanjinez, Giancarlos	GTM	1276	3	2326
753	Khazandjian, Luciano	Ferrocarril Oeste	1276	3	3902
754	Marchegiani, Ariel	Ferrocarril Oeste	1275	3	79
755	Fernandez Pizzella, Valentin	Ferrocarril Oeste	1275	3	2656
756	Vitullo, Anabel	Ferrocarril Oeste	1274	3	247
757	Heis, Melina	Fenix	1274	3	1426
758	Schnaiderman, Daniel	Libre	1272	3	1018
759	Señor, Eduard	Peretz	1272	3	1601
760	D' Amato, Pablo	U.V.V.A.	1271	3	1344
761	Gil, Juan Pablo	Top Minc	1270	3	64
762	Fiasche, Francisco	Banco Nacion	1270	3	1483
763	Monte, Juan	River Plate	1269	3	71
764	Alemany, Juan Pablo	Arg Takkyu	1269	3	256
765	Moralejo, Facundo	Intendente Agüero	1268	3	619
766	Ghenadenic, Andrés	Fenix	1268	3	856
767	Rodriguez, Miguel	Libre	1267	3	62
768	Mejias, Agustín	Libre	1267	3	203
769	Paredes, Matías	Libre	1267	3	1054
770	Lapalma, Fernando	La Legión TDM	1266	3	1619
771	Leguizamon, Ezequiel	Libre	1265	3	4270
772	Tamashiro, Daniel	Arg Takkyu	1264	3	980
773	Selvaggi, Fabián	Asoc. Yabrudense	1262	3	476
774	Correa, Jorge	Libre	1262	3	1155
775	Castañeda Jr., Hugo	CEDIMA	1262	3	3950
776	Lipinszki, Alberto	Fenix	1261	3	1673
777	Serra, Santiago	Alvear Club	1261	3	4584
778	Serafini, Emiliano Javier	TMR	1259	3	1303
779	Bonanata, Ignacio	Lourdes	1252	3	2315
780	Baltaian, Leandro Alfredo	River Plate	1252	3	1992
781	Siri, Nicolás	Libre	1251	3	579
782	Rodriguez, Mariano Ismael	Arg Takkyu	1251	3	1527
783	Aizemberg, Ariel	Banco Nacion	1250	3	2523
784	Lopez Filloy, Alejo	Tigre TDM	1250	3	3224
785	Serrano, Valentin	Boca Juniors	1250	3	3319
786	Avelino Delgado, Richard	Inst.Atlet. Cultural	1250	3	4370
787	Wior, Martín	Atlanta	1249	3	1281
788	Antecao, Jorge	Libre	1249	3	2560
789	Trigo, Fernando	Asoc. Yabrudense	1247	3	449
790	Perlov, Lucas	Fenix	1247	3	3347
791	Porciello, Angel David	Oeste TDM	1246	3	1244
792	Camou, Gastón	Libre	1246	3	1266
793	Salvatori, Rafael	Padilla	1244	3	981
794	Rajmil, Bernardo	Peretz	1244	3	3305
795	Pagano, Francisco	Alvear Club	1244	3	3786
796	Domizzi, Carlos	Libre	1243	3	453
797	Barr, Diego	CAVA	1243	3	752
798	Mantesi Lopez, Agustín	Adrogue Sith Spin	1243	3	1291
799	Berutti, Miguel	Alvear Club	1242	3	1850
800	Olewicki, Michael	Libre	1241	3	1680
801	Salvatore, Gastón	Peñarol	1239	3	1594
802	Carrillo, Pedro	Libre	1239	3	4268
803	Kowiensky, Ariel	River Plate	1237	3	214
804	Carballo, Ignacio	Libre	1237	3	1214
805	Caraffa, Gervasio	El Galpong	1236	3	1160
806	Estravizt, Hernán	Libre	1235	3	210
807	Perez, Martin	Alvear Club	1235	3	3644
808	Chamorro, Leonel	Bar Ping Pong NTE	1234	3	206
809	Molochnick, Claudio	CAVA	1234	3	586
810	Ortiz, Cristian	TMR	1233	3	1306
811	Moro, Victor	Nichia Gakuin	1233	3	2358
812	Fazzari, Julián	Zenit	1232	3	839
813	Turchin, Eros	Inst.Atlet. Cultural	1232	3	3642
814	Amendola, Julio	CAVA	1232	3	138
815	Acciaresi, Pablo	Gimnasty	1231	3	122
816	Tominaga, Guillermo	Gral. Sarmiento	1231	3	211
817	Caputo Blason, Emanuel	Libre	1231	3	794
818	Krotsch, Pablo	CPCN Villa Gesell	1231	3	1059
819	Zualet, Marcelo	Gimnasty	1230	3	82
820	Botta, Matías	Libre	1230	3	1101
821	Sanabria, Alex	GTM	1230	3	1789
822	Carrizo Jozami, Benjamin	Alvear Club	1230	3	4565
823	Tiercin, Jorge	Libre	1229	3	264
824	Solla, Matías	Zenit	1229	3	1766
825	Ponce de Leon, Nicolás	Padilla	1229	3	1912
826	Bala, Luciano	Oeste TDM	1228	3	1390
827	Corro Molas, Marcos	Ferrocarril Oeste	1227	3	37
828	Bustos Fierro, Tadeo	Top Minc	1227	3	2144
829	Frabosqui Diaz, Sebastian R	Club Urquiza	1227	3	2585
830	Casanova, Eduardo	UCA Marash Argentina	1226	3	178
831	Quesada, Xavier	Libre	1226	3	213
832	Gans, Ignacio	Macabi	1226	3	1611
833	Santucho, Iván	GTM	1225	3	121
834	Oliva, Joaquín	Lourdes	1224	3	729
835	Messad Leoni, Martin	Fenix	1224	3	3321
836	Puppo, Catalina	Libre	1223	3	212
837	Rodriguez, Fabricio	Gimnasty	1223	3	1095
838	Garcia, Lucas	Alvear Club	1223	3	955
839	Tchintchinian, Melina	UCA Marash Argentina	1222	3	248
840	Avalos, Cristian	Libre	1221	3	42
841	Turon, Gonzalo	River Plate	1221	3	205
842	Galarza, Victor	Libre	1221	3	231
843	Pollini, Mariano	Lourdes	1221	3	2919
844	Cantilo, Matías	Libre	1220	3	207
845	Gonzalez Saracho, Lucas	Libre	1218	3	573
846	Reiseman, Ilan Gabriel	Macabi	1218	3	1522
847	Bettinotti, Alfredo	UBA Exactas	1217	3	53
848	Robles, Andrés	Top Minc	1216	3	1922
849	Cohen, Claudio	Alvear Club	1216	3	1389
850	Gurovich, Gustavo	River Plate	1215	3	215
851	Rodriguez Mainz, Miguel	CTDM Nizetich	1215	3	309
852	Gualaman, Quimey	CAVA	1214	3	1382
853	Irazabal, Santiago	Libre	1213	3	1117
854	Laino, Martín	Adrogue Sith Spin	1213	3	1812
855	Arakaki, Daniel	Boca Juniors	1213	3	219
856	Rojstaczer, Daniel	Libre	1212	3	95
857	Gutierrez, Gabriela	Peretz	1211	3	560
858	Viana, Fernando	Libre	1210	3	90
859	Fernicola Castiñeira, Juan M.	Ateneo de Versailles	1210	3	3673
860	Takehara, Sebastián	San Lorenzo	1207	3	209
861	Gil Garea, Francisco	Nikkei TDM	1207	3	2384
862	Pomeraniec, Alejandro	Libre	1206	3	222
863	Mousse, Jorge	Top Minc	1206	3	921
864	Hernandez, Nicolás	Ateneo de Versailles	1206	3	1868
865	Martinez Alcalde, Emanuel	CEDIMA	1206	3	2801
866	Espocito, Luciano	River Plate	1205	3	951
867	Gomez, Marcos	Libre	1205	3	2561
868	Axon, Juan Cruz	Boca Juniors	1204	3	4637
869	Torres, Jorge	Ferrocarril Oeste	1203	3	85
870	Valles, Facundo	Libre	1203	3	1015
871	Mendez, Iara Antonella	Ateneo de Versailles	1203	3	1897
872	De Luca, Luciano	Boca Juniors	1202	3	40
873	Melillo, Pablo	CEDIMA	1202	3	232
874	Actis, Fernando	Rioja	1202	3	4179
875	Atamian, Martín	Inst.Atlet. Cultural	1202	3	200
876	Lapajufker, Guido	Macabi	1201	3	46
877	Teplitzky, Sebastián	Libre	1200	3	33
878	Barral, Walter	El Galpong	1200	3	650
879	Nuñez, Rubén	Libre	1200	3	1132
880	Echavarria, Mauricio	Libre	1200	3	3335
881	Delvechio, Esteban	Social Club TDM	1200	3	4255
882	Campari, Leonel	La Mesita	1200	3	4372
883	Lalli, Katherine	Ateneo de Versailles	1200	3	4414
884	Castelo, Nicolás	Fenix	1199	3	223
885	Furones, Matías	CTDM Nizetich	1198	3	324
886	Nakano, Pablo	Peretz	1198	3	1093
887	Orentraij, Alberto	River Plate	1198	3	1275
888	Hernandez Gorjon, Gabriel	Social Club TDM	1196	3	1523
889	Bell Ower, Oscar	CAVA	1196	3	1587
890	Rodini, Juan	Alvear Club	1196	3	2668
891	Miyagui, Emiliano	Libre	1195	3	83
892	Valenzuela, Jonathan	Adrogue Sith Spin	1194	3	1361
893	Kalmar, Gerardo	Nichia Gakuin	1193	3	360
894	Lomovasky, Andrés	Top Minc	1193	3	1459
895	Milessi, Tomás	Top Minc	1193	3	1788
896	Iwasa, Abril	Ferrocarril Oeste	1193	3	1755
897	Gonzalez, José	Lourdes	1190	3	303
898	Aguilar Ikeda, Justina Mayumi	River Plate	1190	3	2860
899	Gomez, Raul Ariel	Libre	1189	3	1440
900	Rack, Vicentino	Ferrocarril Oeste	1188	3	3870
901	Santucho, Dardo	GTM	1187	3	116
902	Tamanaha, Luis	Peretz	1187	3	452
903	Schneider, Miguel	Peretz	1185	3	194
904	Otero Saumell, Juan	GTM	1185	3	897
905	Garcia Dupont, Facundo	La Legión TDM	1183	3	1874
906	Leon, Tomas	Top Minc	1183	3	2412
907	Glavinich, Laslo	Inst.Atlet. Cultural	1183	3	3619
908	Slinin, Julio	UCA Marash Argentina	1183	3	120
909	Saul, Felipe	Alvear Club	1183	3	1747
910	Laclau, Gabriel	Fenix	1181	3	1335
911	Petrucci, Mario Adrián	Estacion Ping Pong	1181	3	1871
912	Rodriguez, Sebastián	CAVA	1178	3	816
913	Viñas, Nicolás	Atlanta	1178	3	1731
914	Martinez, Diego O.	CASA de Padua	1178	3	1866
915	Rodriguez, Walter	Libre	1177	3	204
916	Huarte, Thomas	La Legión TDM	1176	3	1771
917	Gimenez, Lucas	GTM	1175	3	496
918	Padin, Francisco	Peretz	1175	3	652
919	Sicilia, Rafael	Ateneo de Versailles	1175	3	1504
920	Daghero, Daythian	Libre	1174	3	1137
921	Perez Eraso, Giuliana	Boca Juniors	1174	3	4570
922	Cardenas, Marcelo	Rioja	1173	3	99
923	Monteros, Daniel	Libre	1173	3	218
924	Rossi, Rodrigo	Top Minc	1173	3	237
925	Bravo Rabassa, Raúl	Libre	1172	3	229
926	Benitez, Pablo	Alvear Club	1172	3	898
927	Posse, Federico	Libre	1172	3	1211
928	Bercellini, Andrés	Nikkei TDM	1172	3	1959
929	Montenegro, Corredor	Top Minc	1171	3	439
930	Jimenez, Rodrigo	Libre	1171	3	848
931	Wolff, Miguel	Bar Ping Pong NTE	1170	3	377
932	Konig, Karen	Libre	1170	3	721
933	De Filippi, Marcos	Libre	1170	3	1102
934	Algarañaz, Facundo	Rioja	1170	3	1119
935	Autorino, José	Nikkei TDM	1170	3	1879
936	Quiroz, Daniel	Peñarol	1169	3	1256
937	Valenzuela, Ezequiel	Adrogue Sith Spin	1168	3	1183
938	Rolon, Fernando	Asoc. Jap. Burzaco	1168	3	3669
939	Di Salvo, Elian	Peretz	1167	3	233
940	Werner, Fabian	CTDM Nizetich	1167	3	2334
941	Bucca, Franco	Libre	1166	3	2210
942	Medina, Sebastian	CTDM Nizetich	1166	3	2265
943	Mujica, Natali	CEDIMA	1166	3	3796
944	Rodriguez, Gustavo	Adrogue Sith Spin	1164	3	87
945	Yamamoto, Julio	Libre	1164	3	504
946	Verellén, Tomás	Libre	1163	3	751
947	Duek, Joaquin	Macabi	1163	3	2535
948	Herrera, Juan Ignacio	TMR	1163	3	2588
949	Zalagione, Emiliano	Gimnasty	1162	3	1511
950	Acosta, Gonzalo	River Plate	1161	3	234
951	Medina, Ariel	Def. Santos Lugares	1161	3	440
952	Lorca, Natalia	Rioja	1159	3	105
953	Basile, Daniel	Gimnasty	1159	3	1332
954	Cosentino, Placido	Fenix	1158	3	922
955	Graciano, Rodrigo	Ferrocarril Oeste	1156	3	482
956	Zaslavsky, Sergio	Fenix	1156	3	1029
957	Gonzalez Lomban, Bautista	Arg Takkyu	1156	3	2508
958	Sisaric, Boris	Peretz	1155	3	723
959	Persico, Axel	Boca Juniors	1155	3	1563
960	Altieri, Nicolás	Ferrocarril Oeste	1154	3	1415
961	Gazzo, Leandro	Libre	1153	3	742
962	Tula, Fabio	Fenix	1153	3	1130
963	Medina, Lucas	Peñarol	1152	3	1548
964	Gutierrez, Jose Vicente	Gral. Sarmiento	1151	3	235
965	Morlacchi, Guillermo	Peretz	1150	3	102
966	Queipo, Guido	Libre	1150	3	107
967	Paez, Ramiro E.	Oeste TDM	1150	3	3982
968	Popiolek, Ariel	Ateneo de Versailles	1149	3	1655
969	Shulenburg, Svenja	Libre	1149	3	1681
970	Gebert, Maximiliano	Nikkei TDM	1149	3	3388
971	Digestani, Lautaro	Top Minc	1148	3	424
972	Gimenez Casasola, Malena	Libre	1148	3	4571
973	Spagnuolo, Franco	Ferrocarril Oeste	1147	3	238
974	Kushinakajo, Elio	UBA Exactas	1147	3	240
975	Brandoli, Vitaliano	Libre	1145	3	239
976	Salminci, José	Libre	1145	3	455
977	Viegas, Roberto	Libre	1145	3	635
978	Tomasseo, Enrique	Libre	1145	3	776
979	Dappiano, Martin	Fenix	1144	3	2682
980	Barbetta, Ariel	Gral. Sarmiento	1142	3	242
981	Klachko, Cecilia	Libre	1139	3	554
982	Rial, Maximiliano	Libre	1139	3	1265
983	Parodi, Oscar	Alvear Club	1139	3	2736
984	Hertzulis, Nicolás	Fenix	1138	3	697
985	Guerra, Yoel	La Legión TDM	1137	3	2406
986	Ticacala, Victor Hugo	Libre	1136	3	241
987	Muñoz, Giselle	Spin TDM	1136	3	326
988	Lira, Reinaldo	Ferrocarril Oeste	1136	3	3175
989	Lorca, William	TMR	1134	3	69
990	Mazzino, Augusto	Libre	1134	3	103
991	Suarez Puntiliani, Hugo M.	Libre	1134	3	4301
992	D' Apice, Juan Ignacio	Adrogue Sith Spin	1132	3	1571
993	Devesa, Gabriel F.	Alvear Club	1132	3	3544
994	Garofalo, Augusto	Ferrocarril Oeste	1131	3	246
995	Gorrini, Leandro	U.V.V.A.	1131	3	638
996	Rivero, Mariano Nicolás	Bar Ping Pong NTE	1131	3	1514
997	Valin, Quimey	Boca Juniors	1131	3	1290
998	Laiño, Alejandro Daniel	CAVA	1131	3	1676
999	Graciano, Lucas	Ferrocarril Oeste	1130	3	491
1000	Suarez, Sandra	Libre	1129	3	458
